"","date","full_text","country","participant"
"282",2020-06-18 16:51:45,"As Covid19 continues posing serious challenges in the agricultural sector, several opinions on how to address the challenges keep coming. Check this out 👉https://t.co/JbHA5zE7IH 
#Covid19FoodFuture @kanyemba_nellie","Global","kanyemba_nellie"
"283",2020-06-18 16:51:45,"#Malawi- Farmers have had a wake up call due to #Covid_19. With reduced orders from hotels, Thanthwe Farms has repositioned itself to becoming suppliers of individuals and households as shared by the owner @NChatata in this video 👉 https://t.co/OXvc5VChmU
 @kanyemba_nellie","Malawi","kanyemba_nellie"
"284",2020-06-18 16:14:02,"🇲🇬Les plans d'urgence social de l'Etat malgache ""Vatsy Tsinjo"" et ""Tosika fameno"" ont pu alléger la famine de certaines personnes. Néanmoins, une prise de conscience de chacun s'impose pour se sortir de cette crise. 👉https://t.co/xTcpubj8lv 

#Covid19FoodFuture @Maya_disraeli","Global","mayadisraeli"
"285",2020-06-18 16:13:17,"L'Etat a annoncé le déconfinement pour la capitale de #Madagascar le 15 juin. Ainsi, les activités quotidiennes de la population reprennent petit à petit. Les producteurs espèrent de nouveau réduire leur perte et avoir des bénéfices concluant.

#Covid19FoodFuture @Maya_disraeli https://t.co/WDs58xRcg0","Madagascar","mayadisraeli"
"286",2020-06-18 15:46:01,"Economic growth in agriculture is more effective in reducing poverty and food insecurity hence agricultural programs targeting rural farmers essential to mitigate severe #Covid_19 impacts. https://t.co/l6iwFbo5yh 
#Covid19FoodFuture @kanyemba_nellie","Global","kanyemba_nellie"
"287",2020-06-18 14:47:33,"Au-delà des réponses d’urgence, cette crise révèle la nécessité de renforcer la résilience des systèmes alimentaires, notamment dans les villes qui sont particulièrement affectées.

Un article à lire ici : https://t.co/SLxMIxmGak @AFD_France @EdoSango #Covid19FoodFuture","Global","ed_sango"
"288",2020-06-18 14:47:33,"La #COVID19 a révélé la fragilité des systèmes alimentaires des villes en Afrique. Le nombre de personnes souffrant d’insécurité alimentaire ne fait que s’augmenter. @EdoSango 

#Covid19FoodFuture","Global","ed_sango"
"289",2020-06-18 14:43:32,"Ces experts pensent que les canaux commerciaux devraient être maintenus ouverts pour éviter les pénuries alimentaires. @IFPRI @EdoSango 
#Covid19FoodFuture","Global","ed_sango"
"290",2020-06-18 14:43:31,"Les restrictions commerciales pour stopper la #COVID19 constituent la pire réponse possible pour préserver la sécurité alimentaire selon des experts de @IFPRI. 
 🔗 https://t.co/YgazOHGunK 
@EdoSango #Covid19FoodFuture","Global","ed_sango"
"291",2020-06-18 13:45:01,"6. Minimise food loss resulting from poor storage &amp; handling by training &amp; equipping farmers through market linkages.

👉🏿Training value chain players on ways to minimise food loss:

👉🏿https://t.co/7vd63Ch2Nt

#Covid19FoodFuture @sharonjcheboi","Global","sharonjcheboi"
"292",2020-06-18 13:42:38,"5. Diversification of food &amp; food supply chains to move towards nutritional security.

👉🏿A few ways this can be done are highlighted in this article:

👉🏿https://t.co/SWglR1xKa1

#Covid19FoodFuture @sharonjcheboi","Global","sharonjcheboi"
"293",2020-06-18 13:39:31,"4. Increasing the resilience of food supply chains. 

👉🏿This article highlights a few ways this can be done. 

👉🏿https://t.co/33lSV61r3s

#Covid19FoodFuture @sharonjcheboi","Global","sharonjcheboi"
"294",2020-06-18 13:34:40,"3. Properly fund food &amp; land use sector with the long-term capital and incentives the supply of nutritious, affordable food.

👉🏿Below is a budgetary analyses for agriculture in Kenya:

https://t.co/1jh51nzjv3

#Covid19FoodFuture @sharonjcheboi","Kenya","sharonjcheboi"
"295",2020-06-18 13:31:03,"2. Strengthen &amp; expand targeted food &amp; nutrition programs, and financial safety nets for social protection

https://t.co/dP6BbCoHnG

#Covid19FoodFuture @sharonjcheboi","Global","sharonjcheboi"
"296",2020-06-18 13:29:11,"What steps can be taken to improve global food systems after #Covid19.

1. Maintain open trade &amp; keep the supply flowing both locally &amp; globally to help stabilize prices.

https://t.co/ra2RJuWG5R

#Covid19FoodFuture @sharonjcheboi","Global","sharonjcheboi"
"297",2020-06-18 13:24:06,"Challenge 1 - Reduced liquidity - From #Zimbabwe Side
Consumer demand has plummeted as a result of 90 percent national unemployment, reduced remittances from the diaspora, local market closures, &amp; also hotels &amp; restaurants. 📷The Balance
#Covid19FoodFuture @YaredTesema1 https://t.co/FHPDrOm9dz","Global","YaredTesema1"
"298",2020-06-18 13:24:06,"A research was done by Feed the Future on COVID-19 Impacts on Meat and Dairy Systems in 🇿🇼 &amp; 🇪🇹 explain the main challenges facing the sector. Here are three challenges that producers face. https://t.co/ZClOw19dwL #Covid19FoodFuture @YaredTesema1 https://t.co/Qh5ry57O1M","Global","YaredTesema1"
"299",2020-06-18 13:09:14,"#SOUTHAFRICA profiling Wild Medlar (Amaviyo) and Intelezi (Aloe Ferox)

Read about how traditional agriculture can contribute to help #AfricanFoodSystems in #COVID19 

Article by @ndomfuh_1 #Covid19foodfuture

https://t.co/XUNpCzqUe6","South Africa","ndomfuh_1"
"300",2020-06-18 13:04:11,"#SOUTHAFRICA Food news today: President Cyril Ramaphosa announced the opening of restaurants under very strict guidelines.This is a relief to food establishments &amp; the valuechain working with restaurants who have gone 100 days without any income

@ndomfuh_1 #Covid19foodfuture https://t.co/PULX1yJcKR","South Africa","ndomfuh_1"
"301",2020-06-18 12:13:25,"#Kenya🇰🇪
🥬Gov’t orders local vegetable vendors (Mama Mboga) to stop chopping vegetables for customers over #Covid19 fears. This is one of the measures issued for business operations

🥬https://t.co/tvoHpYfROG

🥬@citizentvkenya #Covid19FoodFuture @AmandaNamayi","Kenya","AmandaNamayi"
"302",2020-06-18 12:11:51,"🥕”#Food safety continues to gain concern as we fight #Covid19."" @limbua_mercy shares a brief on key #Foodsafety concerns.

🥕https://t.co/NXJwSaps5m

 🥕#VoiceofFarmer #FoodSecurity

#Covid19FoodFuture @AmandaNamayi","Global","AmandaNamayi"
"303",2020-06-18 12:10:12,"🥙As the world’s population grows, #food production needs to keep up but #Covid19 poses new challenges to this.

🥙@farmingfirst gives insight about the critical role of #agriculture &amp; the #green economy

🥙https://t.co/j2ueFLVnI6

#ZeroHunger #Covid19FoodFuture @AmandaNamayi","Global","AmandaNamayi"
"304",2020-06-18 11:50:41,"Initiatives pour lutter contre le #covid19 au #Bénin. Plusieurs domaines visés dont la #protection de la population, la sécurité alimentaire, l’économie solidaire. https://t.co/uzQ6B9s1pp 
@gouvbenin #wasexo @josherbert25 #covid19foodfuture https://t.co/DoMDSZbMTc","Benin","josherbert25"
"305",2020-06-18 08:22:11,"Maintaining critical #ExtensionServices for #smallholders during #Covid19. #AES play fundamental role in building producers capacities to maintain good agricultural practices. @IFAD | Marie-Aude Even | Putso Nyathi

👉https://t.co/Bq95Ae4yDR

#Covid19FoodFuture @MalalaOnisoa 🇲🇬","Global","MalalaOnisoa"
"306",2020-06-18 08:18:52,"Opinion : Building on past success to prevent a #Covid19 related Food crisis. @devex | Niranjali Amerasinghe @niramer24 | Alberta Guerra @AlbeFood | @ActionAidUSA.

📌 https://t.co/S9SRZwaj1W

#Covid19FoodFuture @MalalaOnisoa 🇲🇬","Global","MalalaOnisoa"
"307",2020-06-18 08:05:37,"#MADAGASCAR – Un produit d’#AssuranceRisquesClimatiques sera lancé dans 3 régions. Une grande première pour l’île et surtout au profit des acteurs opérant dans les chaines de valeurs du secteur agricole.

👉 https://t.co/IRtFG2xg2v

#Covid19FoodFuture @MalalaOnisoa 🇲🇬","Madagascar","MalalaOnisoa"
"308",2020-06-18 07:28:28,"🎥Video Diaries from #Nairobi 🎥 a @tmg_think initiative

Urban farmers, food vendors, traders, and consumers report how #COVID19 is affecting the city’s #FoodSystems their #livelihood, #foodsecurity, and #nutrition

#covid19foodfuture @BMZ_Bund @lousvenja
https://t.co/3aofgQ9eOi","Global","lousvenja"
"309",2020-06-17 21:51:42,"RDC- En cette période de crise sanitaire mondiale, l’importation des machines utilisables dans l’agroalimentaire devient un casse-tête. #CIRME_ONGD dévoile son égreneuse de maïs Made In #DRC pour satisfaire la demande locale. @EMvuenga #Covid19FoodFuture https://t.co/AQyEqCeteI","DRC","EMvuenga"
"310",2020-06-17 21:46:49,"RDC- La pandémie de #Covid_19 a mis en lumière la grande dépendance aux importations. Le pays veut son indépendance alimentaire malgré le manque de moyens. https://t.co/8C8grfnJVT @EMvuenga #Covid19FoodFuture #FoodSecurity","DRC","EMvuenga"
"311",2020-06-17 21:45:32,"RDC- Alors que la pandémie continue de dévaster les populations, #Amanda_Mukendi de l’association des nutritionnistes et diététiciens du Congo propose un style alimentaire à adopter face au #Covid_19. https://t.co/gvWAsn835k @EMvuenga #Covid19FoodFuture","DRC","EMvuenga"
"312",2020-06-17 19:44:14,"GLOBALLY – How can we make food systems to better support nutrition beyond the Covid-19 pandemic? This video interview explains. @l_haddad @wandieville 
📽️https://t.co/2NvpNgmhPG
#Covid19FoodFuture @JohnAgboola_

📷@SUN_Movement https://t.co/zXmYVh2ITg","Global","JohnAgboola_"
"313",2020-06-17 19:40:39,"Before Covid-19, people are aware that infections &amp; diets are intimately linked to generating malnutrition. A poor diet can lead to infections. #COVID19 calls for strengthening food nutrition &amp; healthy consumption https://t.co/qvfVkSM9iP
#Covid19FoodFuture @JohnAgboola_

📷-Devex https://t.co/col1tCmBAM","Global","JohnAgboola_"
"314",2020-06-17 19:35:12,"VIDEO: How is COVID-19 impacting our day-to-day nutrition, health and food systems?  Dr. @l_haddad of @GAINalliance explained in this video.
📽️https://t.co/qvfVkSM9iP
#Covid19FoodFuture @JohnAgboola_ @wandieville","Global","JohnAgboola_"
"315",2020-06-17 17:29:43,"🇲🇬""Vendre n’est plus aussi intéressant. Les prix ont chuté, un lot de poissons vendu auparavant à 10000Ar(2,5€) ne coûte guère que 5000Ar(1,25€) aujourd’hui."" explique Freddy, un pêcheur à Maroantsetra.
👉https://t.co/kpKA4X3sKi 

#Covid19FoodFuture @Maya_disraeli","Global","mayadisraeli"
"316",2020-06-17 17:28:26,"🇲🇬Une baisse considérable de la consommation a été enregistrée par les producteurs de produits d’élevage et d’agriculture, durant la période de confinement partiel. Les pêcheurs éloignés des villes sont également touchés. https://t.co/kpKA4X3sKi
#Covid19FoodFuture @Maya_disraeli","Global","mayadisraeli"
"317",2020-06-17 17:26:57,"""S'il est vrai que le COVID-19 représente une menace pour la sécurité alimentaire,les marchés des produits de l'agriculture se montrent plus résilients que d'autres secteurs.""a déclaré le Directeur de commerce FAO. https://t.co/KLBL5ZArbF 

#Covid19FoodFuture #FAO @mayadisraeli https://t.co/mHTv5nsskV","Global","mayadisraeli"
"318",2020-06-17 16:18:53,"#SOUTHAFRICA Agri education:It's  a concern how agricultural education is no longer prioritised in S.A. The closing of Agri colleges across the country &amp; the course material available questions how Covid19 will affect agri information going forward
@ndomfuh_1 #Covid19foodfuture https://t.co/XN0Ip1g34i","South Africa","ndomfuh_1"
"319",2020-06-17 15:08:23,"#Covid19 au #Bénin : la sécurité alimentaire en période de confinement. https://t.co/AG4hkSGICy @gouvbenin @faobenin @giz_gmbh
@IFADfrancais @AcolyteSynpai
#Article de @josherbert25
#covid19foodfuture https://t.co/wREOi476fq","Benin","josherbert25"
"320",2020-06-17 14:45:13,"#Kenya 
Other important medium term responses are:

👉🏿Strengthen government safety-net programs
👉🏿Diversifying suppliers &amp; diets.

More on diversification can be achieved in this article:

https://t.co/5bAuoB4gdZ

#Covid19FoodFuture @sharonjcheboi","Kenya","sharonjcheboi"
"321",2020-06-17 14:34:50,"#Kenya What responses should be made to build the resilience of our food systems post #Covid19?

🌽https://t.co/UqPsbW7gk3

 -Addressing new production challenges created by the pandemic

-Adapting route-to-market by using digital platforms.

#Covid19FoodFuture @sharonjcheboi https://t.co/qgq7hK7xS0","Kenya","sharonjcheboi"
"322",2020-06-17 14:21:41,"Les circuits d’approvisionnement et de distribution nationaux et intra-africains sont beaucoup moins robustes et résilients : plus de problèmes aux frontières et les délais d’acheminement sont plus longs.
https://t.co/cSbAh8gfdK 
@EdoSango #Covid19FoodFuture","Global","ed_sango"
"323",2020-06-17 14:21:40,"Impact de la pandémie (2) – L’infrastructure logistique pour acheminer les denrées alimentaires jusqu’aux consommateurs fait aussi défaut. https://t.co/cSbAh8gfdK 
@EdoSango #Covid19FoodFuture","Global","ed_sango"
"324",2020-06-17 14:17:35,"Impact de la pandémie (1) – De milliers d’Africains ont perdu leur emploi, conséquence des mesures adoptées pour stopper le virus. Que ce soit dans le secteur formel et informel, les pertes économiques &amp; d’emplois sont énormes. https://t.co/cSbAh8gfdK @EdoSango #Covid19FoodFuture","Global","ed_sango"
"325",2020-06-17 14:15:30,"Les crises alimentaires ne sont pas toujours liées à la baisse de production, mais aussi à cause de la pauvreté des populations ou des barrières commerciales. Un constat évident avec l’apparition de la pandémie de la #COVID19. https://t.co/cSbAh8gfdK @EdoSango #Covid19FoodFuture","Global","ed_sango"
"326",2020-06-17 14:09:47,"AFRIQUE - Nicole Madariaga &amp; @gbalineau analysent les systèmes d’approvisionnements des denrées alimentaires et rappellent l’importance de les fluidifier pour lutter contre la faim post-covid.  
https://t.co/cSbAh8gfdK 
@EdoSango @FR_Conversation @AFD_France #Covid19FoodFuture","Global","ed_sango"
"327",2020-06-17 13:25:37,"An interesting article on how small farms can sustainably feed the future by Louisa Chalmer. Read it here 🔗 https://t.co/tqnbxm9XdU

#Covid19FoodFuture @kanyemba_nellie","Global","kanyemba_nellie"
"328",2020-06-17 13:25:15,"#Africa- With or without #Covid_19, agricultural activities have to go on. 
Read an article  on Africa's agriculture future beyond the pandemic here🔗https://t.co/4K1wsZsPB3
#Covid19FoodFuture @kanyemba_nellie","Global","kanyemba_nellie"
"329",2020-06-17 12:28:37,"“Last month before the pandemic hit, we would gather in large groups, depending on how big your family is, to collect and share out the food,”

Read how Rebecca, a Zimbabwean farmer handling farming and Covid-19 https://t.co/Gq4AGj4rj4 
#Covid19FoodFuture @YaredTesema1 https://t.co/hY21Wx6q3v","Global","YaredTesema1"
"330",2020-06-17 12:24:46,"Watch this webinar that talks about the Resilience of Vulnerable Populations and COVID-19. It mentions climate changes, droughts, insect outbreaks, etc across the world and how it can be recovered from. https://t.co/ZmRfWP4CpU 
#Covid19FoodFuture @YaredTesema1 https://t.co/MaXDKrgDDl","Global","YaredTesema1"
"331",2020-06-17 11:13:09,"Standing on the threshold: #Covid19 and our #FoodSystem 🌾. COVID-19 has exposed the inequities in all systems – health, housing, social services, economics, and food. @ruaf | Barbara Emanuel. Read more here 👇

📌 https://t.co/pCQDEKqcCW

#Covid19FoodFuture @MalalaOnisoa 🇲🇬","Global","MalalaOnisoa"
"332",2020-06-17 11:11:04,"#MADAGASCAR - #Ambilobe - Lancement du technique « Double Garigary » permet d'avoir 2× plus de collecte de crabe répondant aux normes. 58 ont été formés mais sera 1.500 #pêcheurs bénéficieront.

👉https://t.co/irLMYCl7qt

#Covid19FoodFuture #Swiofish @MalalaOnisoa 🇲🇬
📷Linfo https://t.co/wj1i0CB7mt","Madagascar","MalalaOnisoa"
"333",2020-06-17 09:33:16,"However, there is a need for action by the government and industry actors to address the current low levels of awareness about agricultural insurance. https://t.co/DhwzuHh4Jo 

@miss_abimbola #Covid19FoodFuture","Global","miss_abimbola"
"334",2020-06-17 09:32:40,"Insurance helps farmers to recover from poor harvests, or adjust to loss of revenue due to the lack of market access, declines in commodity prices, and so on. 

https://t.co/DhwzuHh4Jo 

@miss_abimbola #Covid19FoodFuture","Global","miss_abimbola"
"335",2020-06-17 09:30:36,"Africa - Facilitating, and increasing, access to farm insurance, is another measure that can help build resilience to food-system shocks. 

Read @sharonjcheboi article here -  https://t.co/DhwzuHh4Jo 

@miss_abimbola #Covid19FoodFuture https://t.co/HImOgI24R7","Global","miss_abimbola"
"336",2020-06-17 05:47:10,"#Benin - Le régime alimentaire basé sur les racines et tubercules et les céréales. En cette période de #Covid19, des variations importantes s’observent entre le nord et le sud du #Bénin. Au sud, le régime est + basé sur le maïs et le poisson. @josherbert25
#covid19foodfuture https://t.co/hJSrAY5ODn","Benin","josherbert25"
"337",2020-06-16 20:00:28,"#Covid19 au #Benin : @gouvbenin prend une série de mesures sociales pour soutenir les populations et les entreprises affectées financièrement, du fait du #coronavirus
En savoir +
https://t.co/yxptudBd63
@josherbert25
#covid19foodfuture https://t.co/B4q28hoYJU","Benin","josherbert25"
"338",2020-06-16 19:39:42,"Ce temps de crise s’ajoute des difficultés d’accès des pêcheurs artisanaux aux licences de pêche des pays de la sous-région que surgit cette pandémie #Covid19 réduisant ainsi l’offre de produits halieutiques en pleine campagne de pêche 2020. 
#Covid19FoodFuture @yadeyacine https://t.co/Okbg9nbSZJ","Global","YadeYacine"
"339",2020-06-16 18:53:31,"#Kenya 
🥦How have small scale food retailers been affected by #Covid19? 

🥦Mama Mbogas are directed not to chop vegetables but sell them whole to customers, to prevent the spread of COVID-19.

#Covid19FoodFuture @sharonjcheboi 

https://t.co/xOK4iuFclj https://t.co/htgwpamIHV","Kenya","sharonjcheboi"
"340",2020-06-16 17:54:25,"2/2 AFRICA – Covid-19 response requires immediate, short- and medium-term solutions for the agriculture sector including:
4. Extension support services
5. Provision of key agricultural inputs through smart subsidies
https://t.co/DQZ0hUBVKE #Covid19FoodFuture @JohnAgboola_
📷STEPS https://t.co/hosDpiH8zd","Global","JohnAgboola_"
"341",2020-06-16 17:51:28,"1/2 AFRICA – Covid-19 response requires immediate, short- and medium-term solutions for the agriculture sector including:
1. Support for the most vulnerable
2. Stabilization of food prices
3. Optimization of food processing
https://t.co/DQZ0hUBVKE #Covid19FoodFuture @JohnAgboola_ https://t.co/nQPzXIFGBK","Global","JohnAgboola_"
"342",2020-06-16 17:48:16,"AFRICA – The @AfDB_Group has unveiled the ‘Feed Africa Response to COVID19’ (FAREC) as part of its efforts to safeguard food security, build resilience &amp; support Covid-19 related disruptions to the agricultural value chain.
https://t.co/DQZ0hUBVKE #Covid19FoodFuture @JohnAgboola_ https://t.co/OEmz1xTcWj","Global","JohnAgboola_"
"343",2020-06-16 16:49:14,"Tendances clés des principales denrées alimentaires en 2020/21 selon FAO:
Céréales : ↗️2,2%
Viande: ↘️1,7%
Pêche : ↘️ crevettes, saumons
Sucre: descend en dessous du niveau de la consommation mondiale
Lait: ↗️0,8%

👉https://t.co/KLBL5ZArbF

#Covid19FoodFuture @Maya_disraeli https://t.co/laO3D5wvv0","Global","mayadisraeli"
"344",2020-06-16 15:23:50,"Malawi- Read here how radio messages are helping farmers get the right #Covid_19 information. 

🔗https://t.co/3hOafCY4y0 
#Covid19FoodFuture @kanyemba_nellie","Malawi","kanyemba_nellie"
"345",2020-06-16 15:23:12,"Tap in some knowledgeable info from this interview with @IFPRI D.G Johan Swinnen focusing on #COVID_19 and its impacts, challenges and effects, along with solutions that might protect vulnerable people.

🔗https://t.co/lCyHMmUUg1 

#Covid19FoodFuture @kanyemba_nellie","Global","kanyemba_nellie"
"346",2020-06-16 15:21:11,"#Malawi- Providing maize price info in markets across the country is a critical step to understanding and improving food security. Check out fluctuations in 🌽 prices, the country's most important staple crop.
🔗https://t.co/a4pzISegbL 
#Covid19FoodFuture @kanyemba_nellie","Malawi","kanyemba_nellie"
"347",2020-06-16 14:36:22,"#Kenya 🥦Food in the market does not necessarily mean there's food on the plate.

🥦Addressing accessibility challenges through social protection measures e.g cash transfers are needed now to fill the accessibility gap.

https://t.co/CDbJAyzjOi

#Covid19FoodFuture @sharonjcheboi","Kenya","sharonjcheboi"
"348",2020-06-16 14:29:52,"#Kenya 

🌽Projections by @kilimoKE currently indicate staples food sufficiency across all value chains. 

🌽However, access is currently a bigger food security threat due to livelihood losses &amp; logistic challenges.

https://t.co/5rJ2tvIudW

#Covid19FoodFuture @sharonjcheboi https://t.co/asJwTZUWpI","Kenya","sharonjcheboi"
"349",2020-06-16 13:25:04,"La crise du #Covid19 et le système éducatif #Benin : quels impacts et risques pour la sécurité alimentaire de certains élèves ? Cet article de @Banouto montre quelques disparités.
A lire ici : https://t.co/f1V6AMRtVn @josherbert25 #covid19foodfuture
#wasexo https://t.co/8TGr5k9tc0","Benin","josherbert25"
"350",2020-06-16 12:33:51,"“Agri-food units having experienced a difficulty because of the restrictions which have paralyzed the economy have turned more towards digital.”@EdoSango

Read the article 👉https://t.co/EtHv1mKa5d
For more related articles https://t.co/NOYWlBtL6o #Covid19FoodFuture @YaredTesema1 https://t.co/WwlNUCZNq1","Global","ed_sango"
"351",2020-06-16 12:33:38,"Côte d'Ivoire : Le @Gouvci soutient le secteur agricole à travers le plan de soutien, social et humanitaire en décaissant 50 milliards de F CFA, dont 10 milliards de FCFA alloués au vivrier.
@primatureci @EdoSango 
#Covid19FoodFuture

Source: Page Facebook @AmadouGon","Global","ed_sango"
"352",2020-06-16 12:31:26,"“Dairy producers are losing outlets and are forced to sell their products, which are mostly perishable, at low prices.” @MalalaOnisoa 
Read the full article at 👉 https://t.co/mNa937ITLY

For more related articles https://t.co/NOYWlBtL6o #Covid19FoodFuture @YaredTesema1 https://t.co/4XPrjd5Gql","Global","MalalaOnisoa"
"353",2020-06-16 12:26:06,"La #COVID19 n'a pas que des impacts négatifs sur le business agricole. Au #Burkina, grâce aux technologies numériques, des entreprises agricoles naissent, se maintiennent à flot ou se font du revenu conséquent.

A lire sur : https://t.co/TX94FqZ9vz

@EdoSango #Covid19FoodFuture","Burkina Faso","ed_sango"
"354",2020-06-16 10:26:43,"Emerging data suggest #Covid19 is driving up hunger in vulnerable countries. ""Urgent action required to stem crises"" @FAO Director-General said. 

✔️https://t.co/vR1QJxOHwS

#Covid19FoodFuture @MalalaOnisoa 🇲🇬
📷 @FAO https://t.co/zsguPg540H","Global","MalalaOnisoa"
"355",2020-06-16 10:17:07,"#Madagascar - Face à la situation actuelle du Covid-19, les acteurs du filière #lait sollicitent effectivement l’appui de l’Etat.

✅https://t.co/BkBCDQOy2y

#Covid19FoodFuture @MalalaOnisoa 🇲🇬","Madagascar","MalalaOnisoa"
"356",2020-06-16 10:12:20,"#Madagascar - #Covid19 a favorisé la consommation locale à Madagascar. #VitaMalagasy #MadeInMadagascar

👉 https://t.co/R4ltcmOzo6

#Covid19FoodFuture @MalalaOnisoa  🇲🇬","Madagascar","MalalaOnisoa"
"357",2020-06-16 08:48:46,"@newmacdonald","Global","Other"
"358",2020-06-16 06:50:24,"#KENYA- The Government has set up a stimulus package to support youth investments in agribusiness to address employment and food security challenges brought about by #COVID19: https://t.co/ZLlgjDGxWT #Covid19FoodFuture @olareeh https://t.co/ZYrm5HsWNl","Kenya","olareeh"
"359",2020-06-16 06:45:34,"#KENYA- In the 3 months following entry of #COVID19 in Kenya, many people have lost jobs &amp; are struggling to feed their families. This report profiles a subset of Kenyans, highlighting their coping mechanisms: https://t.co/6uBYahww2n #Covid19FoodFuture @olareeh https://t.co/1TlHwNtheO","Kenya","olareeh"
"360",2020-06-15 22:02:34,"🇨🇩RDC- Haut Katanga : "" Quand quelques plates bandes par semaines te font entrer en moyenne 120.000 CDF durant cette crise sanitaire. Ces revenus nous permettent de consolider nos activités agricoles"", témoigne  @KakelMbumb, un fermier de #Pweto.  👇@EMvuenga #Covid19FoodFuture https://t.co/OPfunTaC3m","DRC","EMvuenga"
"361",2020-06-15 21:43:14,"WORLD-Price &amp; agriculture : The food security portal of @IFPRI is noted  high volatility price of Coffee, rice, sugar, cotton, hard wheat is this pandemic moment. This weakens access to these products for low-income households.https://t.co/qKdkq39MOc @EMvuenga #Covid19FoodFuture","Global","EMvuenga"
"362",2020-06-15 21:36:42,"RDC- La fermeture de quelques usines de fabrication d’emballages précarise les petites de transformation des produits agricoles tant au niveau national qu’au niveau local. @EMvuenga #Covid19FoodFuture #FoodSecurity https://t.co/AkpDK54ufL","DRC","EMvuenga"
"363",2020-06-15 19:02:48,"L’Afrique de l’ouest menacée de famine selon @ecowas_cedeao. Face à la propagation de la pandémie de #Covid19, voici quelques mesures pour assurer la sécurité alimentaire. https://t.co/BpQx7NcpJS
@wasexo #wasexo @gouvbenin @pnudbenin @josherbert25
#covid19foodfuture","Benin","josherbert25"
"364",2020-06-15 17:22:35,"#Malawi- The country's Agricultural Development and Marketing Cooperation has embarked on a countrywide purchase of farm produce from farmers in selected points within districts to reduce their travel distance to sell their commodities. 

#Covid19FoodFuture @kanyemba_nellie","Malawi","kanyemba_nellie"
"365",2020-06-15 17:14:52,"#Africa- There will be dire consequences to Agriculture and trade in the long run if disruptions in cross boarder supply chains continue due to #Covid_19 restrictions.
Read more here 🔗https://t.co/vOJcMUSX3U 
#Covid19FoodFuture @kanyemba_nellie","Global","kanyemba_nellie"
"366",2020-06-15 17:14:03,"#Malawi- See how @WFP is training mothers in agriculture 🌾 to grow food to tackle Coronavirus and child malnutrition here 🔗https://t.co/atWFgv5qrK 
#Covid19FoodFuture @kanyemba_nellie","Malawi","kanyemba_nellie"
"367",2020-06-15 16:06:13,"#Covid19 au #Benin - la campagne agricole 2020-2021 est fortement bouleversée par les effets de la crise du corona virus. Il est urgent de développer les capacités de résilience des producteurs et populations rurales. https://t.co/C31IjLAxYl @josherbert25
#covid19foodfuture https://t.co/wWUdJyBBIR","Benin","josherbert25"
"368",2020-06-15 15:48:17,"COVID-19 is affecting the use of labor – either because people get sick or policies prevent them from getting sick. This means that food supply chains are vulnerable given that a part of their supply chains depends on labor https://t.co/CLnkjp6eJO #Covid19FoodFuture @JohnAgboola_ https://t.co/nBTFzxqBjd","Global","JohnAgboola_"
"369",2020-06-15 15:47:50,"#Africa🌍 - #Covid19 recovery is a chance to improve the African #FoodSystem. @Mausch_K | @MicHauser | Todd Rosenstock | Wanjiku Gichohi-Wainaina | @ICRAF | @CGIAR  via The Conversation @TC_Africa

👉 https://t.co/vJrKxY8wYC

#Covid19FoodFuture @MalalaOnisoa 🇲🇬
📷The Conversation https://t.co/TBtIePUwbL","Global","MalalaOnisoa"
"370",2020-06-15 15:47:10,"🎧 #HackingHunger: As COVID-19 threatens to increase global hunger, It’s also true that poor people spend a much larger share of their income on food, which means their food security is strongly affected.  https://t.co/CLnkjp6eJO #Covid19FoodFuture @JohnAgboola_

📷- WFP USA https://t.co/9SAbHue6X6","Global","JohnAgboola_"
"371",2020-06-15 15:45:52,"🎧 #HackingHunger: COVID-19 threatens to increase global hunger &amp; poverty rates 📈. What can we do to protect vulnerable people now and in the future? @Jo_Swinnen, Director General of @IFPRI shared insights here: https://t.co/CLnkjp6eJO #Covid19FoodFuture @JohnAgboola_

@WFPUSA https://t.co/QTkOZO13NY","Global","JohnAgboola_"
"372",2020-06-15 15:37:41,"#Africa 🌍 - @AfDB_Group unveils strategy roadmap to safeguard #FoodSecurity 🌾🌽 against impacts of #Covid19.

👉https://t.co/P7cDwUrL5A

#Covid19FoodFuture @MalalaOnisoa 🇲🇬
📷 @AfDB_Group https://t.co/5BWAJZBb3g","Global","MalalaOnisoa"
"373",2020-06-15 15:31:23,"#Africa’s Restoration #Entrepeneurs Aid in #Covid19 Response - African Entrepreneurs are helping rural economies recover from #Covid19 and building stronger #FoodSystem. @WorldResources | Amanda Grant | @WW_Anderson

✔️https://t.co/DAFZZn3okJ

#Covid19FoodFuture @MalalaOnisoa 🇲🇬","Global","MalalaOnisoa"
"374",2020-06-15 15:20:21,"#MADAGASCAR –  #ItasyPROSPERER. Dans la lutte contre la malnutrition, le #TARO peut présenter un aliment allié avec une valeur #énergetique non négligeable tant au niveau des feuilles🌿 que des tubercules

📍https://t.co/1o2H98maGv

#Covid19FoodFuture #FIDA #MAEP @MalalaOnisoa 🇲🇬 https://t.co/NrSgXZ4X9P","Madagascar","MalalaOnisoa"
